episode_num,ep_ext_reward,ep_success,ep_steps
3301,0.54642856,1,127
3302,0.0,0,2
3303,0.0,0,2
3304,0.0,0,127
3305,0.0,0,2
3306,0.0,0,2
3307,0.0,0,2
3308,0.0,0,2
3309,0.0,0,2
3310,0.0,0,2
3311,0.0,0,2
3312,0.0,0,2
3313,0.66071427,1,95
3314,0.0,0,2
3315,0.0,0,2
3316,0.0,0,2
3317,0.0,0,2
3318,0.0,0,2
3319,0.0,0,2
3320,0.0,0,12
3321,0.0,0,2
3322,0.0,0,2
3323,0.0,0,2
3324,0.0,0,2
3325,0.0,0,2
3326,0.0,0,2
3327,0.0,0,2
3328,0.0,0,2
3329,0.79642856,1,57
3330,0.0,0,2
3331,0.0,0,2
3332,0.0,0,2
3333,0.0,0,2
3334,0.0,0,2
3335,0.0,0,2
3336,0.0,0,2
3337,0.0,0,2
3338,0.0,0,2
3339,0.0,0,2
3340,0.0,0,2
3341,0.0,0,2
3342,0.0,0,2
3343,0.0,0,2
3344,0.0,0,2
3345,0.0,0,2
3346,0.0,0,2
3347,0.0,0,2
3348,0.0,0,2
3349,0.0,0,2
3350,0.0,0,2
3351,0.0,0,2
3352,0.0,0,2
3353,0.0,0,2
3354,0.0,0,2
3355,0.0,0,2
3356,0.0,0,2
3357,0.0,0,2
3358,0.0,0,2
3359,0.0,0,2
3360,0.0,0,2
3361,0.0,0,2
3362,0.0,0,2
3363,0.0,0,2
3364,0.0,0,2
3365,0.0,0,2
3366,0.0,0,2
3367,0.0,0,2
3368,0.0,0,2
3369,0.0,0,2
3370,0.8214286,1,50
3371,0.0,0,2
3372,0.0,0,2
3373,0.0,0,2
3374,0.0,0,2
3375,0.0,0,2
3376,0.0,0,2
3377,0.0,0,2
3378,0.0,0,2
3379,0.0,0,2
3380,0.0,0,2
3381,0.0,0,2
3382,0.0,0,2
3383,0.0,0,2
3384,0.0,0,2
3385,0.0,0,2
3386,0.0,0,2
3387,0.0,0,2
3388,0.0,0,2
3389,0.0,0,2
3390,0.0,0,88
3391,0.0,0,2
3392,0.0,0,2
3393,0.0,0,2
3394,0.0,0,150
3395,0.7214286,1,78
3396,0.0,0,2
3397,0.0,0,2
3398,0.0,0,2
3399,0.0,0,27
3400,0.0,0,36
3401,0.0,0,2
3402,0.0,0,2
3403,0.74642855,1,71
3404,0.0,0,70
3405,0.0,0,2
3406,0.0,0,37
3407,0.0,0,19
3408,0.0,0,2
3409,0.0,0,31
3410,0.925,1,21
3411,0.0,0,82
3412,0.0,0,2
3413,0.0,0,2
3414,0.0,0,90
3415,0.0,0,2
3416,0.0,0,2
3417,0.0,0,2
3418,0.0,0,2
3419,0.0,0,2
3420,0.0,0,120
3421,0.0,0,96
3422,0.0,0,77
3423,0.0,0,2
3424,0.0,0,2
3425,0.0,0,2
3426,0.0,0,2
3427,0.0,0,2
3428,0.0,0,2
3429,0.0,0,2
3430,0.0,0,2
3431,0.0,0,2
3432,0.86785716,1,37
3433,0.0,0,2
3434,0.0,0,2
3435,0.0,0,2
3436,0.0,0,2
3437,0.0,0,2
3438,0.0,0,2
3439,0.0,0,2
3440,0.0,0,2
3441,0.0,0,2
3442,0.0,0,2
3443,0.0,0,2
3444,0.0,0,2
3445,0.0,0,2
3446,0.0,0,2
3447,0.0,0,2
3448,0.0,0,2
3449,0.0,0,2
3450,0.0,0,2
3451,0.0,0,2
3452,0.0,0,2
3453,0.0,0,2
3454,0.0,0,2
3455,0.0,0,2
3456,0.0,0,2
3457,0.0,0,2
3458,0.0,0,2
3459,0.0,0,2
3460,0.0,0,2
3461,0.0,0,2
3462,0.0,0,2
3463,0.0,0,2
3464,0.0,0,2
3465,0.0,0,2
3466,0.0,0,2
3467,0.0,0,2
3468,0.0,0,2
3469,0.0,0,2
3470,0.0,0,2
3471,0.0,0,2
3472,0.0,0,2
3473,0.0,0,2
3474,0.0,0,2
3475,0.0,0,2
3476,0.0,0,2
3477,0.0,0,2
3478,0.0,0,2
3479,0.0,0,2
3480,0.0,0,2
3481,0.0,0,2
3482,0.0,0,2
3483,0.0,0,2
3484,0.0,0,51
3485,0.0,0,2
3486,0.0,0,2
3487,0.0,0,2
3488,0.0,0,2
3489,0.0,0,2
3490,0.0,0,2
3491,0.0,0,2
3492,0.0,0,2
3493,0.0,0,2
3494,0.0,0,2
3495,0.0,0,2
3496,0.0,0,2
3497,0.0,0,2
3498,0.0,0,2
3499,0.0,0,2
3500,0.0,0,2
3501,0.0,0,2
3502,0.0,0,2
3503,0.0,0,2
3504,0.0,0,2
3505,0.0,0,2
3506,0.0,0,2
3507,0.0,0,2
3508,0.0,0,2
3509,0.0,0,2
3510,0.0,0,2
3511,0.0,0,2
3512,0.0,0,2
3513,0.0,0,2
3514,0.0,0,2
3515,0.0,0,2
3516,0.0,0,2
3517,0.0,0,2
3518,0.0,0,2
3519,0.0,0,2
3520,0.0,0,2
3521,0.0,0,2
3522,0.0,0,2
3523,0.0,0,2
3524,0.0,0,2
3525,0.0,0,2
3526,0.0,0,2
3527,0.0,0,2
3528,0.0,0,2
3529,0.0,0,2
3530,0.0,0,2
3531,0.0,0,43
3532,0.0,0,2
3533,0.0,0,2
3534,0.0,0,19
3535,0.0,0,2
3536,0.0,0,2
3537,0.0,0,2
3538,0.0,0,2
3539,0.0,0,2
3540,0.0,0,2
3541,0.0,0,2
3542,0.0,0,2
3543,0.0,0,2
3544,0.0,0,2
3545,0.0,0,2
3546,0.0,0,2
3547,0.0,0,2
3548,0.8464286,1,43
3549,0.0,0,2
3550,0.0,0,2
3551,0.0,0,2
3552,0.0,0,2
3553,0.0,0,2
3554,0.0,0,2
3555,0.0,0,2
3556,0.0,0,2
3557,0.0,0,2
3558,0.0,0,2
3559,0.0,0,2
3560,0.0,0,2
3561,0.0,0,2
3562,0.0,0,2
3563,0.0,0,2
3564,0.0,0,2
3565,0.0,0,2
3566,0.0,0,2
3567,0.0,0,2
3568,0.0,0,2
3569,0.0,0,2
3570,0.0,0,2
3571,0.0,0,2
3572,0.0,0,2
3573,0.0,0,2
3574,0.0,0,2
3575,0.9,1,28
3576,0.0,0,2
3577,0.0,0,2
3578,0.0,0,2
3579,0.0,0,2
3580,0.0,0,2
3581,0.0,0,2
3582,0.0,0,2
3583,0.0,0,2
3584,0.0,0,2
3585,0.0,0,252
3586,0.0,0,2
3587,0.0,0,2
3588,0.0,0,2
3589,0.0,0,2
3590,0.0,0,2
3591,0.0,0,2
3592,0.0,0,2
3593,0.0,0,49
3594,0.0,0,2
3595,0.0,0,2
3596,0.0,0,2
3597,0.0,0,2
3598,0.0,0,2
3599,0.0,0,20
3600,0.0,0,2
3601,0.0,0,2
3602,0.0,0,2
3603,0.0,0,2
3604,0.0,0,2
3605,0.0,0,2
3606,0.0,0,2
3607,0.0,0,2
3608,0.0,0,2
3609,0.0,0,2
3610,0.0,0,2
3611,0.0,0,2
3612,0.0,0,2
3613,0.0,0,2
3614,0.0,0,2
3615,0.0,0,2
3616,0.0,0,2
3617,0.0,0,2
3618,0.0,0,2
3619,0.0,0,2
3620,0.0,0,2
3621,0.0,0,2
3622,0.0,0,2
3623,0.0,0,2
3624,0.0,0,2
3625,0.0,0,23
3626,0.0,0,2
3627,0.0,0,2
3628,0.0,0,2
3629,0.0,0,2
3630,0.0,0,2
3631,0.0,0,2
3632,0.0,0,2
3633,0.0,0,2
3634,0.0,0,2
3635,0.0,0,2
3636,0.0,0,2
3637,0.0,0,2
3638,0.0,0,2
3639,0.0,0,2
3640,0.0,0,43
3641,0.0,0,210
3642,0.0,0,2
3643,0.0,0,2
3644,0.0,0,2
3645,0.0,0,2
3646,0.0,0,252
3647,0.0,0,2
3648,0.0,0,2
3649,0.0,0,42
3650,0.0,0,252
3651,0.0,0,198
3652,0.0,0,2
3653,0.0,0,252
3654,0.0,0,2
3655,0.0,0,177
3656,0.0,0,2
3657,0.0,0,2
3658,0.0,0,105
3659,0.0,0,2
3660,0.0,0,2
3661,0.0,0,2
3662,0.0,0,2
3663,0.375,1,175
3664,0.0,0,2
3665,0.0,0,2
3666,0.0,0,70
3667,0.0,0,2
3668,0.0,0,2
3669,0.0,0,2
3670,0.0,0,214
3671,0.0,0,2
3672,0.0,0,2
3673,0.0,0,2
3674,0.0,0,2
3675,0.0,0,101
3676,0.0,0,2
3677,0.0,0,2
3678,0.0,0,2
3679,0.0,0,2
3680,0.0,0,2
3681,0.0,0,2
3682,0.0,0,2
3683,0.0,0,2
3684,0.0,0,2
3685,0.0,0,177
3686,0.0,0,2
3687,0.0,0,2
3688,0.0,0,2
3689,0.0,0,2
3690,0.0,0,88
3691,0.0,0,29
3692,0.0,0,2
3693,0.0,0,2
3694,0.0,0,2
3695,0.0,0,2
3696,0.0,0,2
3697,0.0,0,2
3698,0.0,0,2
3699,0.0,0,2
3700,0.0,0,2
3701,0.0,0,214
3702,0.0,0,2
3703,0.0,0,2
3704,0.0,0,2
3705,0.0,0,2
3706,0.0,0,2
3707,0.0,0,2
3708,0.0,0,2
3709,0.7714286,1,64
3710,0.0,0,2
3711,0.0,0,2
3712,0.0,0,2
3713,0.0,0,2
3714,0.0,0,2
3715,0.0,0,2
3716,0.0,0,2
3717,0.0,0,2
3718,0.0,0,2
3719,0.0,0,2
3720,0.0,0,2
3721,0.0,0,2
3722,0.0,0,2
3723,0.0,0,2
3724,0.0,0,2
3725,0.0,0,2
3726,0.0,0,2
3727,0.0,0,2
3728,0.0,0,2
3729,0.0,0,2
3730,0.0,0,2
3731,0.0,0,2
3732,0.0,0,2
3733,0.0,0,26
3734,0.0,0,2
3735,0.0,0,2
3736,0.0,0,2
3737,0.0,0,2
3738,0.0,0,2
3739,0.0,0,2
3740,0.0,0,2
3741,0.8107143,1,53
3742,0.0,0,2
3743,0.0,0,2
3744,0.0,0,2
3745,0.0,0,2
3746,0.0,0,2
3747,0.0,0,2
3748,0.0,0,2
3749,0.0,0,2
3750,0.0,0,2
3751,0.0,0,2
3752,0.0,0,2
3753,0.0,0,2
3754,0.0,0,2
3755,0.0,0,2
3756,0.0,0,2
3757,0.0,0,2
3758,0.0,0,2
3759,0.0,0,2
3760,0.0,0,2
3761,0.0,0,2
3762,0.0,0,2
3763,0.0,0,2
3764,0.0,0,2
3765,0.0,0,2
3766,0.0,0,2
3767,0.0,0,2
3768,0.0,0,2
3769,0.0,0,2
3770,0.0,0,2
3771,0.0,0,2
3772,0.0,0,2
3773,0.0,0,2
3774,0.0,0,2
3775,0.0,0,2
3776,0.0,0,2
3777,0.0,0,2
3778,0.0,0,2
3779,0.0,0,2
3780,0.0,0,2
3781,0.0,0,2
3782,0.0,0,2
3783,0.0,0,2
3784,0.0,0,2
3785,0.0,0,2
3786,0.0,0,2
3787,0.0,0,2
3788,0.0,0,2
3789,0.0,0,2
3790,0.0,0,2
3791,0.0,0,2
3792,0.0,0,2
3793,0.0,0,2
3794,0.0,0,2
3795,0.0,0,2
3796,0.0,0,2
3797,0.0,0,2
3798,0.0,0,2
3799,0.0,0,41
3800,0.0,0,2
3801,0.0,0,2
3802,0.0,0,2
3803,0.0,0,2
3804,0.0,0,2
3805,0.89285713,1,30
3806,0.34642857,1,183
3807,0.0,0,2
3808,0.0,0,49
3809,0.0,0,9
3810,0.0,0,2
3811,0.0,0,31
3812,0.0,0,44
3813,0.0,0,2
3814,0.0,0,2
3815,0.0,0,17
3816,0.0,0,97
3817,0.0,0,2
3818,0.0,0,2
3819,0.0,0,86
3820,0.0,0,2
3821,0.0,0,2
3822,0.0,0,163
3823,0.0,0,84
3824,0.0,0,2
3825,0.0,0,28
3826,0.0,0,14
3827,0.0,0,2
3828,0.0,0,2
3829,0.80714285,1,54
3830,0.0,0,17
3831,0.0,0,41
3832,0.825,1,49
3833,0.0,0,2
3834,0.0,0,2
3835,0.0,0,2
3836,0.28928572,1,199
3837,0.0,0,2
3838,0.0,0,2
3839,0.16071428,1,235
3840,0.5642857,1,122
3841,0.0,0,14
3842,0.0,0,122
3843,0.0,0,2
3844,0.0,0,2
3845,0.0,0,19
3846,0.64285713,1,100
3847,0.0,0,2
3848,0.0,0,2
3849,0.0,0,2
3850,0.30714285,1,194
3851,0.0,0,2
3852,0.6571429,1,96
3853,0.0,0,2
3854,0.0,0,2
3855,0.0,0,15
3856,0.0,0,2
3857,0.0,0,2
3858,0.0,0,2
3859,0.0,0,2
3860,0.0,0,2
3861,0.0,0,2
3862,0.0,0,2
3863,0.0,0,2
3864,0.0,0,2
3865,0.0,0,2
3866,0.0,0,2
3867,0.0,0,7
3868,0.0,0,2
3869,0.0,0,2
3870,0.0,0,2
3871,0.0,0,2
3872,0.0,0,2
3873,0.0,0,11
3874,0.0,0,2
3875,0.0,0,2
3876,0.0,0,2
3877,0.0,0,9
3878,0.0,0,2
3879,0.0,0,2
3880,0.0,0,2
3881,0.0,0,2
3882,0.0,0,2
3883,0.0,0,2
3884,0.0,0,2
3885,0.0,0,2
3886,0.0,0,2
3887,0.0,0,9
3888,0.0,0,2
3889,0.0,0,2
3890,0.0,0,2
3891,0.0,0,2
3892,0.0,0,9
3893,0.0,0,2
3894,0.0,0,2
3895,0.0,0,2
3896,0.0,0,9
3897,0.0,0,13
3898,0.0,0,2
3899,0.0,0,2
3900,0.0,0,2
3901,0.0,0,2
3902,0.0,0,9
3903,0.0,0,2
3904,0.0,0,2
3905,0.0,0,2
3906,0.0,0,2
3907,0.0,0,2
3908,0.0,0,2
3909,0.0,0,252
3910,0.0,0,9
3911,0.0,0,2
3912,0.0,0,11
3913,0.0,0,9
3914,0.0,0,2
3915,0.0,0,9
3916,0.0,0,2
3917,0.0,0,2
3918,0.0,0,9
3919,0.0,0,16
3920,0.0,0,2
3921,0.0,0,7
3922,0.0,0,2
3923,0.0,0,2
3924,0.0,0,10
3925,0.0,0,2
3926,0.0,0,10
3927,0.0,0,2
3928,0.0,0,2
3929,0.27857143,1,202
3930,0.0,0,9
3931,0.0,0,2
3932,0.0,0,2
3933,0.0,0,2
3934,0.0,0,2
3935,0.0,0,2
3936,0.0,0,2
3937,0.0,0,2
3938,0.0,0,2
3939,0.0,0,2
3940,0.0,0,2
3941,0.0,0,10
3942,0.0,0,9
3943,0.0,0,2
3944,0.0,0,2
3945,0.0,0,2
3946,0.0,0,9
3947,0.0,0,9
3948,0.0,0,9
3949,0.0,0,2
3950,0.36785713,1,177
3951,0.0,0,2
3952,0.7178571,1,79
3953,0.0,0,2
3954,0.0,0,113
3955,0.0,0,59
3956,0.0,0,53
3957,0.6964286,1,85
3958,0.0,0,2
3959,0.0,0,2
3960,0.0,0,2
3961,0.0,0,2
3962,0.0,0,2
3963,0.0,0,55
3964,0.0,0,25
3965,0.0,0,2
3966,0.0,0,2
3967,0.0,0,2
3968,0.0,0,2
3969,0.0,0,2
3970,0.0,0,2
3971,0.0,0,2
3972,0.54642856,1,127
3973,0.0,0,2
3974,0.0,0,2
3975,0.0,0,2
3976,0.0,0,2
3977,0.0,0,2
3978,0.0,0,2
3979,0.0,0,2
3980,0.0,0,2
3981,0.0,0,2
3982,0.0,0,2
3983,0.0,0,2
3984,0.0,0,2
3985,0.0,0,2
3986,0.0,0,2
3987,0.0,0,9
3988,0.0,0,2
3989,0.0,0,69
3990,0.0,0,9
3991,0.0,0,2
3992,0.0,0,25
3993,0.0,0,9
3994,0.0,0,2
3995,0.0,0,2
3996,0.0,0,10
3997,0.0,0,2
3998,0.0,0,2
3999,0.0,0,2
4000,0.5607143,1,123
4001,0.0,0,2
4002,0.0,0,76
4003,0.0,0,2
4004,0.0,0,11
4005,0.0,0,48
4006,0.0,0,9
4007,0.0,0,20
4008,0.0,0,2
4009,0.0,0,10
4010,0.0,0,15
4011,0.0,0,8
4012,0.0,0,2
4013,0.0,0,21
4014,0.0,0,2
4015,0.0,0,2
4016,0.0,0,2
4017,0.0,0,8
4018,0.0,0,2
4019,0.0,0,2
4020,0.0,0,2
4021,0.0,0,2
4022,0.0,0,19
4023,0.0,0,8
4024,0.0,0,2
4025,0.0,0,2
4026,0.0,0,9
4027,0.0,0,45
4028,0.0,0,28
4029,0.61071426,1,109
4030,0.0,0,2
4031,0.0,0,2
4032,0.0,0,2
4033,0.0,0,2
4034,0.0,0,2
4035,0.0,0,13
4036,0.0,0,7
4037,0.0,0,101
4038,0.0,0,2
4039,0.0,0,17
4040,0.0,0,19
4041,0.0,0,53
4042,0.0,0,2
4043,0.0,0,21
4044,0.0,0,9
4045,0.0,0,2
4046,0.0,0,8
4047,0.0,0,77
4048,0.0,0,2
4049,0.0,0,10
4050,0.0,0,12
4051,0.0,0,21
4052,0.0,0,2
4053,0.0,0,47
4054,0.0,0,2
4055,0.0,0,11
4056,0.0,0,2
4057,0.0,0,2
4058,0.0,0,10
4059,0.0,0,2
4060,0.0,0,12
4061,0.0,0,2
4062,0.0,0,2
4063,0.0,0,2
4064,0.0,0,11
4065,0.0,0,21
4066,0.0,0,2
4067,0.0,0,9
4068,0.0,0,2
4069,0.0,0,2
4070,0.0,0,2
4071,0.0,0,10
4072,0.0,0,2
4073,0.0,0,7
4074,0.0,0,2
4075,0.0,0,69
4076,0.0,0,64
4077,0.0,0,2
4078,0.0,0,12
4079,0.0,0,9
4080,0.0,0,51
4081,0.0,0,84
4082,0.0,0,26
4083,0.0,0,44
4084,0.0,0,67
4085,0.0,0,16
4086,0.0,0,12
4087,0.0,0,60
4088,0.0,0,15
4089,0.0,0,17
4090,0.0,0,93
4091,0.0,0,252
4092,0.0,0,170
4093,0.0,0,17
4094,0.0,0,214
4095,0.0,0,10
4096,0.0,0,2
4097,0.0,0,2
4098,0.0,0,2
4099,0.0,0,25
4100,0.0,0,252
4101,0.0,0,104
4102,0.0,0,8
4103,0.0,0,50
4104,0.0,0,93
4105,0.0,0,2
4106,0.0,0,98
4107,0.0,0,131
4108,0.0,0,2
4109,0.0,0,210
4110,0.0,0,252
4111,0.0,0,96
4112,0.0,0,214
4113,0.0,0,54
4114,0.0,0,77
4115,0.0,0,12
4116,0.0,0,252
4117,0.0,0,53
4118,0.0,0,30
4119,0.0,0,5
4120,0.0,0,49
4121,0.0,0,21
4122,0.0,0,2
4123,0.0,0,30
4124,0.0,0,2
4125,0.0,0,8
4126,0.0,0,2
4127,0.0,0,5
4128,0.0,0,5
4129,0.0,0,17
4130,0.0,0,39
4131,0.0,0,81
4132,0.0,0,15
4133,0.0,0,18
4134,0.0,0,38
4135,0.0,0,13
4136,0.0,0,9
4137,0.0,0,32
4138,0.0,0,9
4139,0.0,0,26
4140,0.0,0,4
4141,0.0,0,2
4142,0.0,0,11
4143,0.0,0,5
4144,0.0,0,2
4145,0.0,0,9
4146,0.0,0,56
4147,0.0,0,2
4148,0.0,0,72
4149,0.0,0,25
4150,0.0,0,5
4151,0.0,0,69
4152,0.0,0,2
4153,0.0,0,82
4154,0.0,0,27
4155,0.0,0,23
4156,0.0,0,2
4157,0.0,0,2
4158,0.0,0,2
4159,0.0,0,2
4160,0.0,0,7
4161,0.0,0,2
4162,0.0,0,5
4163,0.0,0,13
4164,0.0,0,2
4165,0.0,0,2
4166,0.0,0,2
4167,0.0,0,2
4168,0.0,0,9
4169,0.0,0,24
4170,0.0,0,2
4171,0.0,0,9
4172,0.0,0,2
4173,0.0,0,2
4174,0.0,0,2
4175,0.0,0,5
4176,0.0,0,2
4177,0.0,0,7
4178,0.0,0,5
4179,0.0,0,2
4180,0.0,0,5
4181,0.0,0,2
4182,0.0,0,57
4183,0.0,0,13
4184,0.0,0,2
4185,0.0,0,2
4186,0.0,0,2
4187,0.0,0,2
4188,0.0,0,2
4189,0.0,0,2
4190,0.0,0,2
4191,0.0,0,2
4192,0.0,0,2
4193,0.0,0,2
4194,0.0,0,2
4195,0.0,0,2
4196,0.0,0,2
4197,0.0,0,14
4198,0.0,0,5
4199,0.0,0,2
4200,0.0,0,12
4201,0.0,0,2
4202,0.0,0,5
4203,0.0,0,9
4204,0.0,0,4
4205,0.0,0,2
4206,0.0,0,2
4207,0.0,0,2
4208,0.0,0,2
4209,0.0,0,5
4210,0.0,0,4
4211,0.0,0,5
4212,0.0,0,2
4213,0.0,0,2
4214,0.0,0,2
4215,0.0,0,2
4216,0.0,0,2
4217,0.0,0,2
4218,0.0,0,16
4219,0.0,0,2
4220,0.0,0,2
4221,0.0,0,2
4222,0.0,0,2
4223,0.0,0,2
4224,0.0,0,2
4225,0.0,0,2
4226,0.0,0,5
4227,0.0,0,2
4228,0.0,0,2
4229,0.0,0,2
4230,0.0,0,2
4231,0.0,0,5
4232,0.0,0,2
4233,0.0,0,22
4234,0.0,0,2
4235,0.0,0,2
4236,0.0,0,2
4237,0.0,0,5
4238,0.0,0,2
4239,0.0,0,7
4240,0.0,0,2
4241,0.0,0,2
4242,0.0,0,2
4243,0.0,0,2
4244,0.0,0,2
4245,0.0,0,2
4246,0.0,0,2
4247,0.0,0,2
4248,0.0,0,15
4249,0.0,0,2
4250,0.0,0,2
4251,0.0,0,2
4252,0.0,0,2
4253,0.0,0,2
4254,0.0,0,5
4255,0.0,0,2
4256,0.0,0,14
4257,0.0,0,2
4258,0.0,0,8
4259,0.0,0,2
4260,0.0,0,2
4261,0.0,0,55
4262,0.0,0,2
4263,0.0,0,14
4264,0.0,0,2
4265,0.0,0,11
4266,0.0,0,2
4267,0.0,0,2
4268,0.0,0,2
4269,0.0,0,2
4270,0.0,0,2
4271,0.0,0,2
4272,0.0,0,4
4273,0.0,0,2
4274,0.0,0,2
4275,0.0,0,7
4276,0.0,0,7
4277,0.0,0,2
4278,0.0,0,2
4279,0.0,0,2
4280,0.0,0,45
4281,0.0,0,5
4282,0.0,0,2
4283,0.0,0,10
4284,0.0,0,2
4285,0.0,0,2
4286,0.0,0,2
4287,0.0,0,7
4288,0.0,0,12
4289,0.0,0,2
4290,0.0,0,43
4291,0.0,0,11
4292,0.0,0,9
4293,0.0,0,9
4294,0.0,0,2
4295,0.0,0,2
4296,0.0,0,2
4297,0.0,0,2
4298,0.0,0,6
4299,0.0,0,2
4300,0.0,0,2
4301,0.0,0,2
4302,0.0,0,2
4303,0.0,0,2
4304,0.0,0,4
4305,0.0,0,2
4306,0.0,0,2
4307,0.0,0,2
4308,0.0,0,2
4309,0.0,0,5
4310,0.0,0,26
4311,0.0,0,2
4312,0.0,0,26
4313,0.0,0,5
4314,0.0,0,15
4315,0.0,0,15
4316,0.0,0,2
4317,0.0,0,9
4318,0.0,0,2
4319,0.0,0,2
4320,0.0,0,16
4321,0.0,0,2
4322,0.0,0,2
4323,0.0,0,2
4324,0.0,0,2
4325,0.0,0,2
4326,0.0,0,2
4327,0.0,0,2
4328,0.0,0,2
4329,0.0,0,82
4330,0.0,0,2
4331,0.0,0,2
4332,0.0,0,2
4333,0.0,0,2
4334,0.0,0,2
4335,0.0,0,99
4336,0.0,0,2
4337,0.0,0,2
4338,0.0,0,2
4339,0.0,0,17
4340,0.0,0,47
4341,0.0,0,2
4342,0.0,0,2
4343,0.0,0,2
4344,0.0,0,2
4345,0.0,0,2
4346,0.0,0,2
4347,0.0,0,2
4348,0.0,0,11
4349,0.0,0,175
4350,0.0,0,11
4351,0.0,0,2
4352,0.0,0,15
4353,0.0,0,5
4354,0.0,0,2
4355,0.0,0,32
4356,0.0,0,5
4357,0.0,0,4
4358,0.0,0,5
4359,0.0,0,31
4360,0.0,0,2
4361,0.0,0,2
4362,0.0,0,2
4363,0.0,0,10
4364,0.0,0,17
4365,0.0,0,43
4366,0.0,0,95
4367,0.0,0,2
4368,0.0,0,2
4369,0.0,0,2
4370,0.0,0,2
4371,0.0,0,2
4372,0.0,0,57
4373,0.0,0,2
4374,0.0,0,2
4375,0.0,0,2
4376,0.0,0,2
4377,0.0,0,35
4378,0.0,0,2
4379,0.0,0,11
4380,0.0,0,2
4381,0.0,0,2
4382,0.0,0,2
4383,0.0,0,2
4384,0.0,0,2
4385,0.0,0,9
4386,0.0,0,43
4387,0.0,0,2
4388,0.0,0,2
4389,0.0,0,2
4390,0.0,0,2
4391,0.0,0,2
4392,0.0,0,2
4393,0.0,0,2
4394,0.0,0,2
4395,0.0,0,16
4396,0.0,0,2
4397,0.0,0,2
4398,0.0,0,2
4399,0.0,0,5
4400,0.0,0,4
4401,0.0,0,96
4402,0.0,0,2
4403,0.0,0,2
4404,0.0,0,2
4405,0.0,0,2
4406,0.0,0,21
4407,0.0,0,2
4408,0.0,0,2
4409,0.0,0,2
4410,0.0,0,2
4411,0.0,0,2
4412,0.0,0,2
4413,0.0,0,2
4414,0.0,0,2
4415,0.0,0,2
4416,0.0,0,2
4417,0.0,0,2
4418,0.0,0,2
4419,0.0,0,2
4420,0.0,0,2
4421,0.0,0,2
4422,0.0,0,2
4423,0.0,0,2
4424,0.0,0,2
4425,0.0,0,2
4426,0.0,0,22
4427,0.0,0,2
4428,0.0,0,2
4429,0.0,0,2
4430,0.0,0,2
4431,0.0,0,2
4432,0.0,0,2
4433,0.0,0,2
4434,0.0,0,2
4435,0.0,0,2
4436,0.0,0,2
4437,0.0,0,2
4438,0.0,0,2
4439,0.0,0,106
4440,0.0,0,2
4441,0.0,0,2
4442,0.0,0,2
4443,0.0,0,2
4444,0.0,0,2
4445,0.0,0,2
4446,0.0,0,2
4447,0.0,0,2
4448,0.0,0,2
4449,0.0,0,2
4450,0.0,0,2
4451,0.0,0,34
4452,0.0,0,179
4453,0.0,0,2
4454,0.0,0,2
4455,0.0,0,2
4456,0.0,0,2
4457,0.0,0,2
4458,0.0,0,4
4459,0.0,0,2
4460,0.0,0,2
4461,0.0,0,67
4462,0.0,0,2
4463,0.0,0,2
4464,0.0,0,2
4465,0.0,0,2
4466,0.0,0,117
4467,0.0,0,2
4468,0.0,0,14
4469,0.0,0,2
4470,0.0,0,2
4471,0.0,0,2
4472,0.0,0,4
4473,0.0,0,74
4474,0.0,0,2
4475,0.0,0,2
4476,0.0,0,2
4477,0.0,0,2
4478,0.0,0,5
4479,0.0,0,2
4480,0.0,0,2
4481,0.0,0,2
4482,0.0,0,23
4483,0.0,0,2
4484,0.0,0,2
4485,0.0,0,2
4486,0.0,0,2
4487,0.0,0,2
4488,0.0,0,2
4489,0.0,0,2
4490,0.0,0,42
4491,0.0,0,2
4492,0.0,0,8
4493,0.0,0,2
4494,0.0,0,2
4495,0.0,0,2
4496,0.0,0,2
4497,0.0,0,67
4498,0.0,0,2
4499,0.0,0,2
4500,0.0,0,2
4501,0.0,0,2
4502,0.0,0,2
4503,0.0,0,2
4504,0.0,0,23
4505,0.0,0,2
4506,0.0,0,2
4507,0.75357145,1,69
4508,0.0,0,2
4509,0.0,0,2
4510,0.0,0,2
4511,0.0,0,2
4512,0.0,0,2
4513,0.0,0,9
4514,0.0,0,2
4515,0.0,0,15
4516,0.0,0,2
4517,0.0,0,2
4518,0.0,0,2
4519,0.0,0,2
4520,0.0,0,64
4521,0.0,0,9
4522,0.0,0,110
4523,0.0,0,2
4524,0.0,0,2
4525,0.0,0,9
4526,0.0,0,88
4527,0.0,0,26
4528,0.0,0,2
4529,0.0,0,2
4530,0.0,0,2
4531,0.0,0,2
4532,0.0,0,14
4533,0.0,0,14
4534,0.0,0,55
4535,0.0,0,2
4536,0.0,0,11
4537,0.0,0,2
4538,0.0,0,2
4539,0.0,0,74
4540,0.0,0,2
4541,0.0,0,106
4542,0.0,0,5
4543,0.0,0,2
4544,0.0,0,2
4545,0.0,0,35
4546,0.0,0,2
4547,0.0,0,9
4548,0.0,0,2
4549,0.0,0,2
4550,0.0,0,18
4551,0.0,0,16
4552,0.0,0,2
4553,0.0,0,29
4554,0.0,0,2
4555,0.0,0,13
4556,0.0,0,2
4557,0.0,0,2
4558,0.0,0,25
4559,0.0,0,2
4560,0.0,0,2
4561,0.0,0,15
4562,0.0,0,35
4563,0.0,0,2
4564,0.0,0,101
4565,0.0,0,105
