episode_num,ep_ext_reward,ep_int_reward,ep_success,ep_steps
0,0.0,1.02,0,324
1,0.0,1.2,0,324
2,0.0,1.66,0,324
3,0.0,1.32,0,324
4,0.0,0.89,0,324
5,0.0,1.48,0,324
6,0.0,1.05,0,324
7,0.0,0.9,0,324
8,0.0,0.66,0,324
9,0.0,1.12,0,324
10,0.0,0.66,0,324
11,0.0,1.17,0,324
12,0.0,0.74,0,324
13,0.0,0.55,0,324
14,0.0,0.66,0,324
15,0.0,0.9,0,324
16,0.88055557,0.12,1,43
17,0.0,1.48,0,324
18,0.0,0.78,0,324
19,0.0,0.85,0,324
20,0.0,1.48,0,324
21,0.0,1.27,0,324
22,0.17777778,1.14,1,296
23,0.0,0.8,0,324
24,0.0,0.92,0,324
25,0.0,0.96,0,324
26,0.26666668,0.71,1,264
27,0.0,0.94,0,324
28,0.0,0.54,0,324
29,0.0,1.26,0,324
30,0.0,0.73,0,324
31,0.0,1.33,0,324
32,0.62222224,0.36,1,136
33,0.0,0.61,0,324
34,0.0,0.9,0,324
35,0.4888889,0.51,1,184
36,0.0,1.11,0,324
37,0.0,0.97,0,324
38,0.0,1.06,0,324
39,0.0,0.99,0,324
40,0.0,1.35,0,324
41,0.0,0.75,0,324
42,0.0,0.81,0,324
43,0.0,0.83,0,324
44,0.0,0.64,0,324
45,0.0,0.9,0,324
46,0.0,0.78,0,324
47,0.0,0.79,0,324
48,0.0,0.83,0,324
49,0.0,0.67,0,324
50,0.8472222,0.23,1,55
51,0.0,0.97,0,324
52,0.0,1.2,0,324
53,0.0,1.23,0,324
54,0.0,0.59,0,324
55,0.0,1.46,0,324
56,0.0,0.71,0,324
57,0.0,0.62,0,324
58,0.0,0.95,0,324
59,0.2638889,0.6,1,265
60,0.73888886,0.2,1,94
61,0.0,0.67,0,324
62,0.0,1.23,0,324
63,0.0,0.74,0,324
64,0.32777777,0.5,1,242
65,0.0,0.91,0,324
66,0.0,0.81,0,324
67,0.0,1.12,0,324
68,0.0,1.25,0,324
69,0.0,0.75,0,324
70,0.46944445,0.48,1,191
71,0.0,1.17,0,324
72,0.0,0.73,0,324
73,0.0,1.07,0,324
74,0.0,0.65,0,324
75,0.0,1.1,0,324
76,0.0,0.69,0,324
77,0.0,0.7,0,324
78,0.5888889,0.46,1,148
79,0.0,1.27,0,324
80,0.0,1.4,0,324
81,0.0,0.79,0,324
82,0.0,1.26,0,324
83,0.0,1.15,0,324
84,0.0,0.6,0,324
85,0.0,0.43,0,324
86,0.0,0.69,0,324
87,0.0,1.2,0,324
88,0.0,1.19,0,324
89,0.0,0.74,0,324
90,0.0,0.76,0,324
91,0.0,0.88,0,324
92,0.0,1.15,0,324
93,0.0,0.77,0,324
94,0.0,0.65,0,324
95,0.0,0.87,0,324
96,0.0,0.55,0,324
97,0.0,1.25,0,324
98,0.0,1.43,0,324
99,0.0,0.7,0,324
100,0.0,0.62,0,324
101,0.0,0.47,0,324
102,0.8527778,0.2,1,53
103,0.0,1.25,0,324
104,0.0,0.61,0,324
105,0.0,0.95,0,324
106,0.0,1.14,0,324
107,0.0,0.92,0,324
108,0.0,0.69,0,324
109,0.0,0.82,0,324
110,0.0,0.59,0,324
111,0.0,0.93,0,324
112,0.0,0.51,0,324
113,0.0,0.6,0,324
114,0.0,0.75,0,324
115,0.0,1.35,0,324
116,0.0,0.92,0,324
117,0.0,0.73,0,324
118,0.0,1.23,0,324
119,0.0,0.78,0,324
120,0.0,0.64,0,324
121,0.0,1.18,0,324
122,0.0,0.54,0,324
123,0.0,0.9,0,324
124,0.0,0.63,0,324
125,0.0,0.75,0,324
126,0.0,0.77,0,324
127,0.0,1.37,0,324
128,0.0,0.89,0,324
129,0.0,0.97,0,324
130,0.0,0.83,0,324
131,0.0,1.08,0,324
132,0.0,1.29,0,324
133,0.0,1.08,0,324
134,0.0,0.7,0,324
135,0.0,1.04,0,324
136,0.0,0.95,0,324
137,0.0,0.94,0,324
138,0.0,1.24,0,324
139,0.0,1.21,0,324
140,0.0,1.26,0,324
141,0.0,1.11,0,324
142,0.0,0.51,0,324
143,0.0,0.62,0,324
144,0.0,0.51,0,324
145,0.0,0.72,0,324
146,0.0,1.01,0,324
147,0.0,0.99,0,324
148,0.0,0.94,0,324
149,0.0,0.54,0,324
150,0.0,0.88,0,324
151,0.0,0.75,0,324
152,0.0,0.65,0,324
153,0.0,0.66,0,324
154,0.0,0.98,0,324
155,0.0,0.83,0,324
156,0.0,1.11,0,324
157,0.65833336,0.23,1,123
158,0.0,0.85,0,324
159,0.0,1.13,0,324
160,0.0,0.86,0,324
161,0.0,0.48,0,324
162,0.0,0.98,0,324
163,0.0,0.75,0,324
164,0.0,0.83,0,324
165,0.0,1.04,0,324
166,0.0,0.67,0,324
167,0.0,0.64,0,324
168,0.0,0.81,0,324
169,0.0,0.81,0,324
170,0.41944444,0.5,1,209
171,0.0,0.81,0,324
172,0.0,0.82,0,324
173,0.0,1.18,0,324
