episode_num,ep_ext_reward,ep_int_reward,ep_success,ep_steps
575,0.0,0.04,0,7
576,0.0,0.01,0,1
577,0.0,0.01,0,1
578,0.0,0.16,0,74
579,0.0,0.02,0,3
580,0.0,0.07,0,11
581,0.0,0.06,0,30
582,0.0,0.17,0,63
583,0.0,0.11,0,33
584,0.0,0.01,0,3
585,0.0,0.0,0,1
586,0.0,0.03,0,16
587,0.0,0.1,0,70
588,0.0,0.05,0,22
589,0.0,0.02,0,9
590,0.0,0.11,0,32
591,0.0,0.0,0,1
592,0.0,0.1,0,97
593,0.0,0.22,0,104
594,0.0,0.18,0,33
595,0.0,0.22,0,115
596,0.0,0.0,0,1
597,0.0,0.08,0,20
598,0.0,0.16,0,101
599,0.0,0.02,0,3
600,0.0,0.03,0,5
601,0.0,0.2,0,155
602,0.0,0.02,0,9
603,0.0,0.01,0,3
604,0.0,0.09,0,38
605,0.0,0.26,0,238
606,0.0,0.01,0,1
607,0.0,0.17,0,69
608,0.0,0.0,0,1
609,0.0,0.01,0,1
610,0.0,0.01,0,1
611,0.0,0.08,0,24
612,0.0,0.15,0,43
613,0.0,0.0,0,19
614,0.0,0.03,0,5
615,0.0,0.01,0,3
616,0.0,0.07,0,30
617,0.0,0.11,0,26
618,0.0,0.02,0,93
619,0.0,0.19,0,84
620,0.0,0.04,0,18
621,0.0,0.02,0,7
622,0.0,0.03,0,16
623,0.0,0.25,0,106
624,0.0,0.07,0,25
625,0.0,0.01,0,16
626,0.0,0.04,0,19
627,0.0,0.05,0,21
628,0.0,0.02,0,5
629,0.0,0.35,0,99
630,0.0,0.38,0,115
631,0.0,0.65,0,178
632,0.0,0.04,0,27
633,0.0,0.16,0,39
634,0.0,0.01,0,3
635,0.0,0.07,0,59
636,0.0,0.05,0,9
637,0.0,0.04,0,15
638,0.0,0.0,0,5
639,0.0,0.14,0,79
640,0.0,0.08,0,18
641,0.0,0.13,0,71
642,0.0,0.01,0,5
643,0.0,0.01,0,1
644,0.0,0.09,0,123
645,0.0,0.13,0,19
646,0.0,0.02,0,3
647,0.0,0.09,0,31
648,0.0,0.11,0,43
649,0.0,0.28,0,91
650,0.0,0.06,0,22
651,0.0,0.11,0,20
652,0.0,0.06,0,47
653,0.0,0.02,0,3
654,0.0,0.4,0,84
655,0.0,0.19,0,85
656,0.0,0.07,0,35
657,0.0,0.19,0,89
658,0.0,0.06,0,31
659,0.0,0.02,0,11
660,0.0,0.31,0,144
661,0.0,0.05,0,23
662,0.0,0.02,0,10
663,0.0,0.06,0,19
664,0.0,0.06,0,31
665,0.0,0.02,0,16
666,0.0,0.05,0,18
667,0.0,0.04,0,26
668,0.0,0.0,0,14
669,0.0,0.02,0,3
670,0.0,0.01,0,13
671,0.0,0.01,0,1
672,0.0,0.15,0,80
673,0.0,0.1,0,54
674,0.0,0.04,0,29
675,0.0,0.64,0,182
676,0.0,0.01,0,1
677,0.0,0.06,0,15
678,0.0,0.02,0,5
679,0.0,0.03,0,14
680,0.0,0.04,0,23
681,0.0,0.11,0,37
682,0.0,0.04,0,43
683,0.0,0.24,0,120
684,0.0,0.0,0,3
685,0.0,0.07,0,63
686,0.0,0.22,0,49
687,0.0,0.02,0,8
688,0.0,0.18,0,95
689,0.0,0.09,0,19
690,0.0,0.01,0,1
691,0.0,0.15,0,51
692,0.0,0.07,0,16
693,0.0,0.11,0,55
694,0.0,0.15,0,81
695,0.0,0.18,0,54
696,0.0,0.23,0,117
697,0.0,0.09,0,54
698,0.0,0.35,0,87
699,0.0,0.02,0,3
700,0.0,0.21,0,123
701,0.0,0.07,0,30
702,0.0,0.09,0,86
703,0.0,0.02,0,12
704,0.0,0.06,0,15
705,0.0,0.01,0,5
706,0.0,0.04,0,15
707,0.0,0.17,0,40
708,0.0,0.01,0,1
709,0.0,0.01,0,7
710,0.0,0.11,0,36
711,0.0,0.05,0,40
712,0.0,0.25,0,128
713,0.0,0.05,0,11
714,0.0,0.04,0,16
715,0.0,0.08,0,48
716,0.0,0.12,0,74
717,0.8833333,0.14,1,42
718,0.0,0.38,0,105
719,0.0,0.08,0,20
720,0.0,0.1,0,47
721,0.0,0.24,0,81
722,0.0,0.12,0,33
723,0.0,0.22,0,87
724,0.0,0.04,0,14
725,0.0,0.22,0,109
726,0.0,0.23,0,64
727,0.0,0.14,0,183
728,0.0,0.07,0,119
729,0.0,0.1,0,19
730,0.0,0.32,0,68
731,0.0,0.16,0,107
732,0.0,0.03,0,11
733,0.0,0.13,0,40
734,0.0,0.09,0,18
735,0.0,0.03,0,28
736,0.0,0.09,0,21
737,0.0,0.04,0,62
738,0.0,0.12,0,73
739,0.0,0.06,0,61
740,0.0,0.57,0,324
741,0.0,0.1,0,79
742,0.0,0.16,0,91
743,0.0,0.0,0,1
744,0.0,0.1,0,39
745,0.0,0.1,0,11
746,0.0,0.02,0,9
747,0.0,0.04,0,19
748,0.0,0.11,0,91
749,0.0,0.25,0,61
750,0.0,0.47,0,160
751,0.0,0.03,0,16
752,0.0,0.09,0,24
753,0.0,0.11,0,46
754,0.0,0.14,0,35
755,0.0,0.21,0,324
756,0.0,0.04,0,10
757,0.0,0.0,0,5
758,0.0,0.29,0,257
759,0.0,0.21,0,58
760,0.0,0.02,0,44
761,0.0,0.03,0,40
762,0.0,0.19,0,192
763,0.0,0.03,0,11
764,0.0,0.06,0,42
765,0.0,0.1,0,85
766,0.0,0.7,0,273
767,0.0,0.42,0,324
768,0.0,0.05,0,12
769,0.0,0.48,0,242
770,0.0,0.02,0,5
771,0.0,0.1,0,187
772,0.0,0.02,0,3
773,0.0,0.21,0,96
774,0.0,0.05,0,19
775,0.0,0.04,0,22
776,0.0,0.13,0,40
777,0.0,0.02,0,5
778,0.0,0.04,0,9
779,0.0,0.07,0,18
780,0.0,0.02,0,20
781,0.0,0.01,0,6
782,0.0,0.08,0,40
783,0.0,0.02,0,5
784,0.0,0.01,0,13
785,0.0,0.08,0,39
786,0.0,0.07,0,14
787,0.0,0.03,0,9
788,0.0,0.09,0,148
789,0.0,0.01,0,1
790,0.0,0.06,0,15
791,0.0,0.02,0,14
792,0.0,0.04,0,26
793,0.0,0.02,0,10
794,0.0,0.01,0,15
795,0.0,0.14,0,110
796,0.0,0.19,0,53
797,0.0,0.04,0,19
798,0.0,0.04,0,9
799,0.0,0.01,0,5
800,0.0,0.0,0,1
801,0.0,0.07,0,41
802,0.0,0.15,0,74
803,0.0,0.01,0,10
804,0.0,0.04,0,12
805,0.0,0.02,0,3
806,0.0,0.06,0,15
807,0.0,0.09,0,70
808,0.0,0.0,0,57
809,0.0,0.02,0,10
810,0.0,0.06,0,37
811,0.0,0.17,0,324
812,0.0,0.14,0,99
813,0.0,0.06,0,29
814,0.0,0.03,0,8
815,0.0,0.04,0,12
816,0.0,0.03,0,9
817,0.0,0.04,0,32
818,0.0,0.15,0,151
819,0.0,0.03,0,33
820,0.0,0.07,0,88
821,0.0,0.19,0,86
822,0.0,0.23,0,99
823,0.0,0.05,0,24
824,0.0,0.23,0,91
825,0.0,0.44,0,112
826,0.0,0.04,0,7
827,0.0,0.04,0,19
828,0.0,0.04,0,13
829,0.0,0.03,0,6
830,0.0,0.14,0,35
831,0.0,0.11,0,49
832,0.0,0.08,0,21
833,0.0,0.22,0,73
834,0.0,0.04,0,5
835,0.0,0.12,0,24
836,0.0,0.04,0,8
837,0.0,0.22,0,59
838,0.0,0.05,0,11
839,0.0,0.09,0,43
840,0.0,0.06,0,19
841,0.0,0.03,0,19
842,0.0,0.2,0,43
843,0.0,0.01,0,29
844,0.0,0.04,0,8
845,0.0,0.05,0,15
846,0.0,0.06,0,13
847,0.0,0.1,0,64
848,0.0,0.03,0,8
849,0.0,0.05,0,20
850,0.0,0.04,0,9
851,0.0,0.58,0,184
852,0.0,0.24,0,223
853,0.0,0.1,0,25
854,0.0,0.15,0,81
855,0.0,0.0,0,1
856,0.0,0.07,0,121
857,0.0,0.16,0,60
858,0.0,0.06,0,21
859,0.0,0.15,0,21
860,0.0,0.05,0,19
861,0.0,0.16,0,88
862,0.0,1.23,0,206
863,0.0,0.14,0,247
864,0.0,0.03,0,25
865,0.0,0.07,0,12
866,0.0,0.05,0,26
867,0.0,0.0,0,1
868,0.0,0.42,0,286
869,0.0,0.57,0,266
870,0.0,0.1,0,58
871,0.0,0.18,0,91
872,0.0,0.07,0,7
873,0.0,0.04,0,18
874,0.0,0.1,0,172
875,0.0,0.08,0,25
876,0.0,0.21,0,187
877,0.0,0.27,0,192
878,0.0,0.35,0,324
879,0.0,0.41,0,198
880,0.0,0.4,0,276
881,0.0,0.19,0,233
882,0.0,0.07,0,28
883,0.0,0.39,0,324
884,0.0,0.23,0,95
885,0.0,0.03,0,12
886,0.0,0.07,0,56
887,0.0,0.08,0,39
888,0.0,0.03,0,19
889,0.0,0.08,0,76
890,0.8833333,0.1,1,42
891,0.0,0.21,0,215
892,0.0,0.1,0,19
893,0.0,0.41,0,324
894,0.0,0.11,0,59
895,0.0,0.3,0,218
896,0.0,0.04,0,44
897,0.0,0.28,0,125
898,0.0,0.0,0,1
899,0.0,0.04,0,35
900,0.0,0.01,0,9
901,0.0,0.03,0,3
902,0.0,0.11,0,48
903,0.0,0.02,0,3
904,0.0,0.18,0,126
905,0.0,0.05,0,37
906,0.0,0.58,0,324
907,0.0,0.3,0,279
908,0.0,0.14,0,46
909,0.0,0.03,0,11
910,0.0,0.28,0,254
911,0.0,0.1,0,89
912,0.0,0.07,0,35
913,0.0,0.03,0,26
914,0.0,0.04,0,10
915,0.0,0.08,0,34
916,0.0,0.1,0,29
917,0.0,0.05,0,13
918,0.0,0.09,0,13
919,0.0,0.06,0,29
920,0.0,0.0,0,1
921,0.0,0.36,0,120
922,0.0,0.18,0,159
923,0.0,0.02,0,14
924,0.0,0.29,0,118
925,0.0,0.16,0,101
926,0.0,0.19,0,90
927,0.0,0.19,0,120
928,0.0,0.34,0,230
929,0.5611111,0.32,1,158
930,0.0,0.33,0,324
931,0.0,0.29,0,324
932,0.0,0.2,0,141
933,0.0,0.27,0,120
934,0.0,0.15,0,78
935,0.0,0.06,0,57
936,0.0,0.24,0,161
937,0.0,0.21,0,254
938,0.0,0.02,0,5
939,0.0,0.14,0,29
940,0.0,0.32,0,167
941,0.0,0.26,0,324
942,0.0,0.15,0,97
943,0.0,0.23,0,96
944,0.0,0.51,0,324
945,0.0,0.02,0,3
946,0.0,0.53,0,324
947,0.0,0.14,0,77
948,0.0,0.02,0,5
949,0.0,0.08,0,38
950,0.0,0.45,0,324
951,0.0,0.17,0,37
952,0.0,0.22,0,217
953,0.0,0.02,0,5
954,0.0,0.46,0,135
955,0.0,0.36,0,224
956,0.0,0.29,0,124
957,0.0,0.41,0,86
958,0.0,0.14,0,45
959,0.0,0.72,0,324
960,0.0,0.09,0,39
961,0.0,0.04,0,27
962,0.0,0.25,0,164
963,0.0,0.05,0,50
964,0.0,0.09,0,20
965,0.0,0.02,0,12
966,0.0,0.02,0,9
967,0.0,0.35,0,324
968,0.0,0.07,0,96
969,0.0,0.14,0,26
970,0.0,0.01,0,1
971,0.0,0.06,0,48
972,0.0,0.49,0,324
973,0.0,0.7,0,324
974,0.0,0.58,0,324
975,0.0,0.42,0,324
976,0.0,0.07,0,103
977,0.0,0.33,0,324
978,0.0,0.55,0,316
979,0.0,0.04,0,21
980,0.0,0.26,0,324
981,0.0,0.56,0,310
982,0.0,0.45,0,151
983,0.0,0.03,0,11
984,0.0,0.91,0,324
985,0.0,0.87,0,262
986,0.0,0.1,0,45
987,0.0,0.18,0,69
988,0.0,0.01,0,22
989,0.0,0.16,0,158
990,0.0,0.18,0,35
991,0.0,1.04,0,324
992,0.0,0.93,0,324
993,0.0,0.52,0,171
