episode_num,ep_ext_reward,ep_int_reward,ep_success,ep_steps
268,0.9296875,0.03,1,20
269,0.92265624,0.02,1,22
270,0.86640626,0.07,1,38
271,0.9507812,0.04,1,14
272,0.9507812,0.03,1,14
273,0.9507812,0.03,1,14
274,0.94023436,0.03,1,17
275,0.91914064,0.05,1,23
276,0.9507812,0.04,1,14
277,0.92265624,0.02,1,22
278,0.92265624,0.06,1,22
279,0.94375,0.04,1,16
280,0.8558594,0.07,1,41
281,0.94023436,0.04,1,17
282,0.91914064,0.03,1,23
283,0.9507812,0.03,1,14
284,0.9472656,0.04,1,15
285,0.9507812,0.04,1,14
286,0.9472656,0.03,1,15
287,0.86640626,0.06,1,38
288,0.9332031,0.04,1,19
289,0.9472656,0.02,1,15
290,0.9296875,0.05,1,20
291,0.9472656,0.02,1,15
292,0.94375,0.04,1,16
293,0.9507812,0.02,1,14
294,0.93671876,0.05,1,18
295,0.91914064,0.05,1,23
296,0.9507812,0.03,1,14
297,0.93671876,0.03,1,18
298,0.92265624,0.01,1,22
299,0.93671876,0.01,1,18
300,0.94023436,0.01,1,17
301,0.92265624,0.06,1,22
302,0.9507812,0.01,1,14
303,0.9296875,0.05,1,20
304,0.92265624,0.03,1,22
305,0.94375,0.01,1,16
306,0.94023436,0.04,1,17
307,0.915625,0.06,1,24
308,0.94023436,0.03,1,17
309,0.9507812,0.05,1,14
310,0.9507812,0.02,1,14
311,0.86640626,0.05,1,38
312,0.93671876,0.03,1,18
313,0.9507812,0.02,1,14
314,0.9472656,0.03,1,15
315,0.91914064,0.04,1,23
316,0.9296875,0.05,1,20
317,0.9296875,0.04,1,20
318,0.915625,0.05,1,24
319,0.9261719,0.05,1,21
320,0.91914064,0.03,1,23
321,0.8769531,0.04,1,35
322,0.9261719,0.04,1,21
323,0.89453125,0.06,1,30
324,0.92265624,0.04,1,22
325,0.9296875,0.04,1,20
326,0.93671876,0.02,1,18
327,0.86640626,0.03,1,38
328,0.8769531,0.03,1,35
329,0.91914064,0.04,1,23
330,0.93671876,0.02,1,18
331,0.8769531,0.04,1,35
332,0.92265624,0.04,1,22
333,0.92265624,0.03,1,22
334,0.89804685,0.03,1,29
335,0.9261719,0.04,1,21
336,0.9015625,0.07,1,28
337,0.9121094,0.05,1,25
338,0.9332031,0.05,1,19
339,0.89101565,0.06,1,31
340,0.915625,0.04,1,24
341,0.859375,0.03,1,40
342,0.8382813,0.03,1,46
343,0.9015625,0.01,1,28
344,0.86992186,0.03,1,37
345,0.9296875,0.01,1,20
346,0.89101565,0.05,1,31
347,0.8066406,0.04,1,55
348,0.94375,0.03,1,16
349,0.8628906,0.02,1,39
350,0.9050781,0.04,1,27
351,0.93671876,0.06,1,18
352,0.9085938,0.03,1,26
353,0.86992186,0.04,1,37
354,0.7644531,0.06,1,67
355,0.0,0.03,0,256
356,0.521875,0.06,1,136
357,0.49726564,0.05,1,143
358,0.23710938,0.03,1,217
359,0.34960938,0.03,1,185
360,0.7011719,0.03,1,85
361,0.0,0.0,0,256
362,0.0,0.03,0,256
363,0.0,0.01,0,256
364,0.0,0.01,0,256
365,0.5605469,0.02,1,125
366,0.0,0.0,0,256
367,0.37421876,0.03,1,178
368,0.0,0.0,0,256
369,0.40234375,0.01,1,170
370,0.9121094,0.04,1,25
371,0.9261719,0.03,1,21
372,0.9542969,0.02,1,13
373,0.9578125,0.04,1,12
374,0.9542969,0.02,1,13
375,0.9296875,0.04,1,20
376,0.9542969,0.03,1,13
377,0.9472656,0.05,1,15
378,0.94375,0.03,1,16
379,0.94375,0.03,1,16
380,0.9542969,0.02,1,13
381,0.9261719,0.06,1,21
382,0.9472656,0.01,1,15
383,0.94375,0.02,1,16
384,0.94023436,0.01,1,17
385,0.9296875,0.02,1,20
386,0.92265624,0.0,1,22
387,0.94375,0.03,1,16
388,0.9296875,0.03,1,20
389,0.94375,0.01,1,16
390,0.93671876,0.03,1,18
391,0.92265624,0.03,1,22
392,0.9578125,0.02,1,12
393,0.9507812,0.01,1,14
394,0.9578125,0.02,1,12
395,0.9578125,0.03,1,12
396,0.9542969,0.01,1,13
397,0.8875,0.03,1,32
398,0.915625,0.03,1,24
399,0.9472656,0.01,1,15
400,0.9507812,0.04,1,14
401,0.9507812,0.04,1,14
402,0.9261719,0.02,1,21
403,0.9578125,0.03,1,12
404,0.9296875,0.02,1,20
405,0.9261719,0.05,1,21
406,0.915625,0.04,1,24
407,0.9261719,0.02,1,21
408,0.93671876,0.01,1,18
409,0.9542969,0.02,1,13
410,0.9507812,0.02,1,14
411,0.9261719,0.03,1,21
412,0.9121094,0.02,1,25
413,0.93671876,0.01,1,18
414,0.9578125,0.03,1,12
415,0.89101565,0.04,1,31
416,0.94375,0.01,1,16
417,0.94023436,0.04,1,17
418,0.9578125,0.04,1,12
419,0.94375,0.02,1,16
420,0.92265624,0.0,1,22
421,0.9542969,0.03,1,13
422,0.9578125,0.04,1,12
423,0.9578125,0.02,1,12
424,0.9507812,0.04,1,14
425,0.93671876,0.02,1,18
426,0.9472656,0.04,1,15
427,0.9332031,0.02,1,19
428,0.93671876,0.04,1,18
429,0.0,0.01,0,256
430,0.0,0.01,0,256
431,0.0,0.0,0,256
432,0.0,0.01,0,256
433,0.40585938,0.04,1,169
434,0.9296875,0.03,1,20
435,0.8136719,0.03,1,53
436,0.65546876,0.04,1,98
437,0.7644531,0.04,1,67
438,0.5042969,0.03,1,141
439,0.8347656,0.05,1,47
440,0.6273438,0.02,1,106
441,0.92265624,0.02,1,22
442,0.82773435,0.06,1,49
443,0.690625,0.0,1,88
444,0.54296875,0.11,1,130
445,0.0,0.03,0,256
446,0.0,0.0,0,256
447,0.0,0.0,0,256
448,0.0,0.01,0,256
449,0.0,0.0,0,256
450,0.0,0.01,0,256
451,0.0,0.0,0,256
452,0.0,0.01,0,256
453,0.0,0.0,0,256
454,0.0,0.0,0,256
455,0.0,0.01,0,256
456,0.0,0.01,0,256
457,0.0,0.01,0,256
458,0.0,0.0,0,256
459,0.0,0.01,0,256
460,0.0,0.0,0,256
461,0.0,0.0,0,256
462,0.0,0.01,0,256
463,0.0,0.0,0,256
464,0.0,0.0,0,256
465,0.0,0.01,0,256
466,0.0,0.0,0,256
467,0.0,0.0,0,256
468,0.0,0.01,0,256
469,0.0,0.0,0,256
470,0.0,0.0,0,256
471,0.0,0.01,0,256
472,0.43398437,0.02,1,161
473,0.0,0.0,0,256
474,0.0,0.0,0,256
475,0.0,0.0,0,256
476,0.0,0.01,0,256
477,0.0,0.0,0,256
478,0.0,0.0,0,256
479,0.0,0.01,0,256
480,0.0,0.01,0,256
481,0.3109375,0.01,1,196
482,0.65898436,0.03,1,97
483,0.82421875,0.03,1,50
484,0.4515625,0.04,1,156
485,0.6976563,0.06,1,86
486,0.8453125,0.07,1,44
487,0.7925781,0.04,1,59
488,0.82773435,0.04,1,49
489,0.859375,0.04,1,40
490,0.93671876,0.01,1,18
491,0.9015625,0.04,1,28
492,0.8382813,0.01,1,46
493,0.89453125,0.03,1,30
494,0.71171874,0.03,1,82
495,0.75039065,0.05,1,71
496,0.8875,0.02,1,32
497,0.859375,0.06,1,40
498,0.85234374,0.05,1,42
499,0.89101565,0.06,1,31
500,0.9296875,0.03,1,20
501,0.93671876,0.03,1,18
502,0.9015625,0.03,1,28
503,0.9121094,0.01,1,25
504,0.9085938,0.04,1,26
505,0.9472656,0.04,1,15
506,0.93671876,0.05,1,18
507,0.92265624,0.03,1,22
508,0.9015625,0.05,1,28
509,0.9296875,0.03,1,20
510,0.915625,0.04,1,24
511,0.9261719,0.02,1,21
512,0.92265624,0.04,1,22
513,0.94023436,0.03,1,17
514,0.9121094,0.02,1,25
515,0.9261719,0.02,1,21
516,0.9332031,0.02,1,19
517,0.94375,0.04,1,16
518,0.94375,0.01,1,16
519,0.9085938,0.02,1,26
520,0.91914064,0.04,1,23
521,0.9261719,0.02,1,21
522,0.94375,0.03,1,16
523,0.92265624,0.01,1,22
524,0.9261719,0.02,1,21
525,0.9121094,0.03,1,25
526,0.92265624,0.02,1,22
527,0.9332031,0.02,1,19
528,0.92265624,0.02,1,22
529,0.9507812,0.02,1,14
530,0.89101565,0.02,1,31
531,0.9121094,0.05,1,25
532,0.9121094,0.04,1,25
533,0.915625,0.03,1,24
534,0.9085938,0.03,1,26
535,0.9472656,0.03,1,15
536,0.9050781,0.06,1,27
537,0.9261719,0.04,1,21
538,0.94375,0.02,1,16
539,0.91914064,0.04,1,23
540,0.9085938,0.04,1,26
541,0.92265624,0.01,1,22
542,0.8839844,0.02,1,33
543,0.92265624,0.03,1,22
544,0.7433594,0.16,1,73
545,0.89101565,0.06,1,31
546,0.6238281,0.3,1,107
547,0.9332031,0.04,1,19
548,0.9261719,0.04,1,21
549,0.94375,0.05,1,16
550,0.51835936,0.31,1,137
551,0.89804685,0.06,1,29
552,0.6625,0.07,1,96
553,0.86640626,0.11,1,38
554,0.8417969,0.08,1,45
555,0.8734375,0.05,1,36
556,0.9261719,0.06,1,21
557,0.7644531,0.14,1,67
558,0.91914064,0.05,1,23
559,0.7363281,0.11,1,75
560,0.8734375,0.07,1,36
561,0.79609376,0.19,1,58
562,0.8769531,0.09,1,35
563,0.82421875,0.12,1,50
564,0.29335937,0.18,1,201
565,0.0,0.16,0,256
566,0.0,0.15,0,256
567,0.30742186,0.12,1,197
568,0.0,0.12,0,256
569,0.0,0.01,0,256
570,0.0,0.0,0,256
571,0.0,0.01,0,256
572,0.0,0.01,0,256
573,0.0,0.0,0,256
574,0.0,0.01,0,256
575,0.0,0.01,0,256
576,0.0,0.0,0,256
577,0.0,0.01,0,256
578,0.0,0.01,0,256
579,0.0,0.0,0,256
580,0.0,0.0,0,256
581,0.0,0.0,0,256
582,0.0,0.0,0,256
583,0.0,0.0,0,256
584,0.0,0.0,0,256
585,0.0,0.01,0,256
586,0.0,0.02,0,256
587,0.0,0.02,0,256
588,0.0,0.01,0,256
589,0.0,0.0,0,256
590,0.0,0.0,0,256
591,0.0,0.0,0,256
592,0.36015624,0.05,1,182
593,0.92265624,0.04,1,22
594,0.92265624,0.01,1,22
595,0.93671876,0.03,1,18
596,0.9296875,0.03,1,20
597,0.9121094,0.03,1,25
598,0.94375,0.02,1,16
599,0.915625,0.0,1,24
600,0.94023436,0.04,1,17
601,0.85234374,0.04,1,42
602,0.9121094,0.07,1,25
603,0.915625,0.01,1,24
604,0.9085938,0.01,1,26
605,0.91914064,0.05,1,23
606,0.9121094,0.0,1,25
607,0.89804685,0.04,1,29
608,0.9261719,0.03,1,21
609,0.93671876,0.05,1,18
610,0.93671876,0.04,1,18
611,0.9015625,0.03,1,28
612,0.91914064,0.04,1,23
613,0.9085938,0.03,1,26
614,0.94375,0.03,1,16
615,0.8628906,0.04,1,39
616,0.93671876,0.02,1,18
617,0.92265624,0.03,1,22
618,0.9261719,0.04,1,21
619,0.94375,0.02,1,16
620,0.9296875,0.04,1,20
621,0.9332031,0.04,1,19
622,0.9472656,0.02,1,15
623,0.94375,0.03,1,16
624,0.9296875,0.02,1,20
625,0.9296875,0.04,1,20
626,0.92265624,0.04,1,22
627,0.9015625,0.03,1,28
628,0.9472656,0.02,1,15
629,0.9121094,0.05,1,25
630,0.89804685,0.03,1,29
631,0.9121094,0.02,1,25
632,0.89101565,0.07,1,31
633,0.93671876,0.03,1,18
634,0.93671876,0.04,1,18
635,0.9332031,0.01,1,19
636,0.5535156,0.22,1,127
637,0.0,0.37,0,256
638,0.0,0.23,0,256
639,0.0,0.19,0,256
640,0.5324219,0.15,1,133
641,0.0,0.07,0,256
642,0.0,0.14,0,256
643,0.0,0.1,0,256
644,0.0,0.07,0,256
645,0.0,0.01,0,256
646,0.0,0.0,0,256
647,0.0,0.01,0,256
648,0.0,0.0,0,256
649,0.0,0.0,0,256
650,0.0,0.01,0,256
651,0.0,0.01,0,256
652,0.0,0.02,0,256
653,0.0,0.01,0,256
654,0.0,0.01,0,256
655,0.0,0.01,0,256
656,0.0,0.01,0,256
657,0.0,0.0,0,256
658,0.0,0.0,0,256
659,0.0,0.0,0,256
660,0.0,0.01,0,256
661,0.0,0.01,0,256
662,0.0,0.03,0,256
663,0.0,0.01,0,256
664,0.0,0.01,0,256
665,0.0,0.0,0,256
666,0.0,0.02,0,256
667,0.0,0.0,0,256
668,0.0,0.03,0,256
669,0.83125,0.12,1,48
670,0.7222656,0.19,1,79
671,0.85234374,0.09,1,42
672,0.82421875,0.16,1,50
673,0.75742185,0.15,1,69
674,0.803125,0.23,1,56
675,0.91914064,0.04,1,23
676,0.9050781,0.1,1,27
677,0.8558594,0.05,1,41
678,0.8839844,0.08,1,33
679,0.9121094,0.03,1,25
680,0.7925781,0.14,1,59
681,0.49375,0.49,1,144
682,0.7433594,0.28,1,73
683,0.7152344,0.26,1,81
684,0.82421875,0.17,1,50
685,0.6695312,0.28,1,94
686,0.9050781,0.06,1,27
687,0.0,0.27,0,256
688,0.0,0.25,0,256
689,0.0,0.2,0,256
690,0.0,0.2,0,256
691,0.56757814,0.15,1,123
692,0.0,0.3,0,256
693,0.9085938,0.07,1,26
694,0.27578124,0.22,1,206
695,0.6308594,0.06,1,105
696,0.0,0.3,0,256
697,0.0,0.17,0,256
698,0.0,0.08,0,256
699,0.23359375,0.15,1,218
700,0.0,0.11,0,256
701,0.0,0.31,0,256
702,0.0,0.3,0,256
703,0.2828125,0.29,1,204
704,0.23007813,0.29,1,219
705,0.8558594,0.06,1,41
706,0.0,0.27,0,256
707,0.0,0.23,0,256
708,0.0,0.32,0,256
709,0.0,0.24,0,256
710,0.0,0.21,0,256
711,0.0,0.15,0,256
712,0.0,0.13,0,256
713,0.0,0.2,0,256
714,0.0,0.22,0,256
715,0.0,0.32,0,256
716,0.0,0.32,0,256
717,0.0,0.26,0,256
718,0.0,0.23,0,256
719,0.0,0.23,0,256
720,0.0,0.2,0,256
721,0.0,0.23,0,256
722,0.0,0.3,0,256
723,0.0,0.22,0,256
724,0.0,0.24,0,256
725,0.0,0.24,0,256
726,0.0,0.24,0,256
727,0.0,0.08,0,256
728,0.0,0.19,0,256
729,0.0,0.11,0,256
730,0.0,0.15,0,256
731,0.0,0.15,0,256
732,0.0,0.2,0,256
733,0.0,0.12,0,256
734,0.0,0.23,0,256
735,0.0,0.17,0,256
736,0.0,0.14,0,256
737,0.0,0.1,0,256
738,0.0,0.25,0,256
739,0.0,0.17,0,256
740,0.0,0.16,0,256
741,0.0,0.16,0,256
742,0.0,0.2,0,256
743,0.0,0.31,0,256
744,0.0,0.25,0,256
745,0.0,0.41,0,256
746,0.0,0.53,0,256
747,0.0,0.33,0,256
748,0.0,0.38,0,256
749,0.0,0.21,0,256
750,0.0,0.12,0,256
751,0.0,0.15,0,256
752,0.0,0.25,0,256
753,0.0,0.22,0,256
754,0.0,0.17,0,256
755,0.0,0.21,0,256
756,0.0,0.19,0,256
757,0.0,0.25,0,256
758,0.0,0.22,0,256
759,0.0,0.3,0,256
760,0.0,0.22,0,256
761,0.0,0.22,0,256
762,0.0,0.17,0,256
763,0.0,0.17,0,256
764,0.0,0.37,0,256
765,0.0,0.21,0,256
766,0.0,0.32,0,256
767,0.0,0.74,0,256
768,0.0,0.31,0,256
769,0.0,0.36,0,256
770,0.0,0.5,0,256
771,0.0,0.94,0,256
772,0.0,0.92,0,256
773,0.0,0.46,0,256
774,0.0,0.85,0,256
775,0.0,0.96,0,256
776,0.0,0.99,0,256
777,0.0,0.34,0,256
778,0.0,0.37,0,256
779,0.0,0.3,0,256
780,0.0,0.66,0,256
781,0.0,0.24,0,256
782,0.0,0.36,0,256
783,0.0,0.47,0,256
784,0.0,0.26,0,256
785,0.0,0.46,0,256
786,0.0,0.31,0,256
787,0.0,0.43,0,256
788,0.0,0.54,0,256
789,0.0,0.46,0,256
790,0.0,0.33,0,256
791,0.0,0.36,0,256
792,0.0,0.3,0,256
793,0.0,0.38,0,256
794,0.0,0.31,0,256
795,0.0,0.2,0,256
796,0.0,0.21,0,256
797,0.0,0.31,0,256
798,0.0,0.29,0,256
799,0.0,0.31,0,256
800,0.0,0.26,0,256
801,0.0,0.26,0,256
802,0.0,0.25,0,256
803,0.0,0.17,0,256
804,0.0,0.18,0,256
805,0.0,0.22,0,256
806,0.0,0.32,0,256
807,0.0,0.2,0,256
808,0.0,0.14,0,256
809,0.0,0.22,0,256
810,0.0,0.33,0,256
811,0.0,0.76,0,256
812,0.0,0.21,0,256
813,0.0,0.24,0,256
814,0.0,0.61,0,256
815,0.0,0.48,0,256
816,0.0,0.29,0,256
817,0.0,0.22,0,256
818,0.0,0.19,0,256
819,0.0,0.13,0,256
820,0.0,0.26,0,256
821,0.0,0.22,0,256
822,0.0,0.41,0,256
823,0.0,0.35,0,256
824,0.0,0.4,0,256
825,0.0,0.36,0,256
826,0.0,0.45,0,256
827,0.0,0.26,0,256
828,0.0,0.22,0,256
829,0.0,0.18,0,256
830,0.0,0.57,0,256
831,0.0,0.62,0,256
832,0.0,0.53,0,256
833,0.0,0.67,0,256
834,0.0,0.54,0,256
835,0.3425781,0.71,1,187
836,0.0,0.83,0,256
837,0.0,0.66,0,256
838,0.0,0.69,0,256
839,0.0,0.28,0,256
840,0.0,0.37,0,256
841,0.0,0.25,0,256
842,0.0,0.71,0,256
843,0.0,0.37,0,256
844,0.0,0.35,0,256
845,0.0,0.25,0,256
846,0.0,0.32,0,256
847,0.0,0.17,0,256
848,0.0,0.28,0,256
849,0.0,0.2,0,256
850,0.0,0.27,0,256
851,0.0,0.74,0,256
852,0.0,1.06,0,256
853,0.0,0.87,0,256
854,0.0,0.67,0,256
855,0.0,1.04,0,256
856,0.0,1.03,0,256
857,0.0,0.96,0,256
858,0.0,1.04,0,256
859,0.0,1.05,0,256
860,0.0,0.36,0,256
861,0.0,1.08,0,256
862,0.0,0.92,0,256
863,0.0,1.03,0,256
864,0.0,0.79,0,256
865,0.0,0.96,0,256
866,0.0,0.83,0,256
867,0.0,1.11,0,256
868,0.0,1.01,0,256
869,0.0,1.09,0,256
870,0.0,0.99,0,256
871,0.0,0.03,0,256
872,0.0,0.12,0,256
873,0.0,0.01,0,256
874,0.0,0.29,0,256
875,0.0,0.02,0,256
876,0.0,0.04,0,256
877,0.0,0.02,0,256
878,0.0,0.1,0,256
879,0.0,0.25,0,256
880,0.0,0.37,0,256
881,0.0,0.51,0,256
882,0.0,0.66,0,256
883,0.0,0.27,0,256
884,0.0,0.23,0,256
885,0.0,0.26,0,256
886,0.0,0.24,0,256
887,0.0,0.05,0,256
888,0.0,0.01,0,256
889,0.0,0.04,0,256
890,0.0,0.01,0,256
891,0.0,0.03,0,256
892,0.0,0.0,0,256
893,0.0,0.01,0,256
894,0.0,0.03,0,256
895,0.0,0.16,0,256
896,0.0,0.27,0,256
897,0.0,0.08,0,256
898,0.0,0.3,0,256
899,0.0,0.91,0,256
900,0.0,1.04,0,256
901,0.0,0.89,0,256
902,0.0,0.95,0,256
903,0.0,0.45,0,256
904,0.0,0.65,0,256
905,0.0,0.56,0,256
906,0.0,0.75,0,256
907,0.0,1.55,0,256
908,0.0,1.35,0,256
909,0.0,1.39,0,256
910,0.0,0.94,0,256
911,0.0,0.07,0,256
912,0.0,0.11,0,256
913,0.0,0.41,0,256
914,0.0,0.35,0,256
915,0.0,0.55,0,256
916,0.0,0.66,0,256
917,0.0,0.74,0,256
918,0.0,0.75,0,256
919,0.0,0.93,0,256
